,Article,rev_id,page_id,user,timestamp,Quality,article_type
632,Delrina,355103266,571982,WildBot,2010-04-10T08:13:51Z,FA,Good
633,Delrina,350692134,571982,WildBot,2010-03-18T23:38:08Z,FA,Good
634,Delrina,350398374,571982,The Tetrast,2010-03-17T13:54:34Z,FA,Good
635,Delrina,350396366,571982,WildBot,2010-03-17T13:41:59Z,FA,Good
636,Delrina,350362203,571982,FrescoBot,2010-03-17T08:10:04Z,FA,Good
637,Delrina,336608258,571982,PolarYukon,2010-01-08T15:27:20Z,FA,Good
638,Delrina,333741675,571982,4,2009-12-24T05:30:36Z,FA,Good
639,Delrina,309777885,571982,Flynn M Taggart,2009-08-24T13:11:33Z,FA,Good
640,Delrina,309068439,571982,80.193.130.5,2009-08-20T14:02:51Z,FA,Good
641,Delrina,287555464,571982,Magioladitis,2009-05-03T01:16:56Z,FA,Good
642,Delrina,263548871,571982,AntiNeo,2009-01-12T08:07:43Z,FA,Good
643,Delrina,254694396,571982,PrimeHunter,2008-11-28T23:56:28Z,FA,Good
644,Delrina,254675515,571982,AntiNeo,2008-11-28T22:01:29Z,FA,Good
645,Delrina,234912916,571982,ESkog,2008-08-29T02:38:02Z,FA,Good
646,Delrina,234912844,571982,71.210.105.43,2008-08-29T02:37:19Z,FA,Good
647,Delrina,232694708,571982,Martarius,2008-08-18T14:37:29Z,FA,Good
648,Delrina,224158517,571982,Andy Christ,2008-07-07T16:14:08Z,FA,Good
649,Delrina,224155999,571982,Andy Christ,2008-07-07T15:59:59Z,FA,Good
650,Delrina,188051275,571982,Arthur Rubin,2008-01-31T01:22:25Z,FA,Good
651,Delrina,187986557,571982,12.219.188.232,2008-01-30T20:06:17Z,FA,Good
652,Delrina,167876366,571982,SineBot,2007-10-29T17:15:24Z,FA,Good
653,Delrina,167876050,571982,69.143.236.33,2007-10-29T17:13:46Z,FA,Good
654,Delrina,167875541,571982,69.143.236.33,2007-10-29T17:11:23Z,FA,Good
655,Delrina,167796191,571982,69.143.236.33,2007-10-29T07:15:30Z,FA,Good
656,Delrina,144019079,571982,Altenmann,2007-07-11T18:53:40Z,FA,Good
657,Delrina,143834946,571982,Java7837,2007-07-10T22:10:27Z,FA,Good
658,Delrina,141110085,571982,BetacommandBot,2007-06-28T05:13:44Z,FA,Good
659,Delrina,130630994,571982,PrimeFan,2007-05-13T22:03:18Z,FA,Good
660,Delrina,130607442,571982,Anton Mravcek,2007-05-13T20:11:31Z,FA,Good
661,Delrina,127325390,571982,Java7837,2007-05-01T02:39:32Z,FA,Good
662,Delrina,115680151,571982,Georgia guy,2007-03-17T00:15:42Z,FA,Good
663,Delrina,62016933,571982,Tsar Clampshell,2006-07-04T13:22:57Z,FA,Good
664,Delrina,62016896,571982,Tsar Clampshell,2006-07-04T13:22:41Z,FA,Good
665,Delrina,52253030,571982,IanManka,2006-05-09T02:40:24Z,FA,Good
666,Delrina,52252917,571982,IanManka,2006-05-09T02:39:33Z,FA,Good
667,Delrina,52143726,571982,Flying V 666 Clampshell,2006-05-08T14:25:29Z,FA,Good
668,Delrina,39814797,571982,Georgia guy,2006-02-16T01:16:05Z,FA,Good
669,Delrina,32108090,571982,PrimeFan,2005-12-20T15:26:09Z,FA,Good
670,Delrina,32103240,571982,RickDeNatale,2005-12-20T14:31:51Z,FA,Good
671,Delrina,16405167,571982,Numerao,2004-08-30T19:48:31Z,FA,Good
672,Delrina,5547846,571982,Template namespace initialisation script,2004-06-04T05:19:48Z,FA,Good
673,Delrina,3911200,571982,Maximaximax,2004-05-11T07:58:40Z,FA,Good
674,Delrina,3534467,571982,PrimeFan,2004-05-08T19:30:08Z,FA,Good
675,Delrina,3501644,571982,Docu,2004-04-02T18:28:30Z,FA,Good
676,Folding@home,863165546,177402,114.108.217.229,2018-10-09T03:09:22Z,FA,Good
677,Folding@home,844289032,177402,Arthur Rubin (alternate),2018-06-03T23:34:27Z,FA,Good
678,Folding@home,842615396,177402,Dthomsen8,2018-05-23T15:27:21Z,FA,Good
679,Folding@home,780743616,177402,JFG,2017-05-16T22:42:58Z,FA,Good
680,Folding@home,780743585,177402,JFG,2017-05-16T22:42:38Z,FA,Good
681,Folding@home,765603131,177402,Jenks24,2017-02-15T10:10:40Z,FA,Good
682,Folding@home,763765023,177402,RMCD bot,2017-02-05T03:31:17Z,FA,Good
683,Folding@home,621624060,177402,Georgia guy,2014-08-17T13:29:10Z,FA,Good
684,Folding@home,616163453,177402,Georgia guy,2014-07-09T00:53:13Z,FA,Good
685,Folding@home,616161666,177402,24.63.7.76,2014-07-09T00:37:17Z,FA,Good
686,Folding@home,580628557,177402,DavidLeighEllis,2013-11-07T17:29:53Z,FA,Good
687,Folding@home,580628518,177402,12.15.81.58,2013-11-07T17:29:33Z,FA,Good
688,Folding@home,564743981,177402,RMCD bot,2013-07-18T04:43:27Z,FA,Good
689,Folding@home,543241942,177402,Arthur Rubin,2013-03-10T16:34:38Z,FA,Good
690,Folding@home,543241908,177402,Arthur Rubin,2013-03-10T16:34:20Z,FA,Good
691,Folding@home,543153170,177402,SineBot,2013-03-10T05:05:29Z,FA,Good
692,Folding@home,543153055,177402,174.19.232.66,2013-03-10T05:04:21Z,FA,Good
693,Folding@home,520348132,177402,Father Ignatius,2012-10-29T00:27:06Z,FA,Good
694,Folding@home,464539468,177402,The Mysterious El Willstro,2011-12-07T08:44:14Z,FA,Good
695,Folding@home,464524548,177402,Arthur Rubin,2011-12-07T05:39:35Z,FA,Good
696,Folding@home,464524328,177402,The Mysterious El Willstro,2011-12-07T05:37:21Z,FA,Good
697,Folding@home,435149825,177402,JeffGBot,2011-06-19T20:24:13Z,FA,Good
698,Folding@home,435149793,177402,JeffGBot,2011-06-19T20:24:02Z,FA,Good
699,Folding@home,435149772,177402,JeffGBot,2011-06-19T20:23:52Z,FA,Good
700,Folding@home,433513276,177402,Arthur Rubin,2011-06-10T06:47:08Z,FA,Good
701,Folding@home,433511531,177402,SineBot,2011-06-10T06:28:18Z,FA,Good
702,Folding@home,433511388,177402,18.111.70.58,2011-06-10T06:27:10Z,FA,Good
703,Folding@home,431951381,177402,LarryLadd,2011-06-01T05:31:31Z,FA,Good
704,Folding@home,376449953,177402,Prosfilaes,2010-07-31T17:16:10Z,FA,Good
705,Folding@home,353580113,177402,达伟,2010-04-02T17:41:36Z,FA,Good
706,Folding@home,349824473,177402,Arthur Rubin,2010-03-14T16:37:17Z,FA,Good
707,Folding@home,349812201,177402,SineBot,2010-03-14T15:11:21Z,FA,Good
708,Folding@home,349812148,177402,188.27.170.248,2010-03-14T15:10:52Z,FA,Good
709,Folding@home,336608158,177402,PolarYukon,2010-01-08T15:26:38Z,FA,Good
710,Folding@home,333748630,177402,4,2009-12-24T06:08:01Z,FA,Good
711,Folding@home,293049895,177402,121.7.203.64,2009-05-29T07:33:50Z,FA,Good
712,Folding@home,287553847,177402,Magioladitis,2009-05-03T01:05:36Z,FA,Good
713,Folding@home,224158547,177402,Andy Christ,2008-07-07T16:14:18Z,FA,Good
714,Folding@home,224157889,177402,Andy Christ,2008-07-07T16:10:41Z,FA,Good
715,Folding@home,219534405,177402,SineBot,2008-06-15T18:15:18Z,FA,Good
716,Folding@home,219534186,177402,76.109.209.28,2008-06-15T18:14:13Z,FA,Good
717,Folding@home,184955457,177402,140.247.248.13,2008-01-17T11:44:24Z,FA,Good
718,Folding@home,160508809,177402,85.80.164.222,2007-09-26T17:31:13Z,FA,Good
719,Folding@home,160430700,177402,SineBot,2007-09-26T08:50:40Z,FA,Good
720,Folding@home,160430533,177402,87.52.72.173,2007-09-26T08:49:01Z,FA,Good
721,Folding@home,144019130,177402,Altenmann,2007-07-11T18:53:59Z,FA,Good
722,Folding@home,143830555,177402,Java7837,2007-07-10T21:51:37Z,FA,Good
723,Folding@home,131732848,177402,AxG,2007-05-18T08:14:26Z,FA,Good
724,Folding@home,130631044,177402,PrimeFan,2007-05-13T22:03:33Z,FA,Good
725,Folding@home,130607505,177402,Anton Mravcek,2007-05-13T20:11:48Z,FA,Good
726,Folding@home,127436689,177402,Java7837,2007-05-01T15:23:36Z,FA,Good
727,Folding@home,101077112,177402,John Kershaw,2007-01-16T11:24:40Z,FA,Good
728,Folding@home,84448731,177402,Madi186,2006-10-29T17:29:52Z,FA,Good
729,Folding@home,69215271,177402,Mark,2006-08-12T14:45:55Z,FA,Good
730,Folding@home,63024972,177402,DryaUnda,2006-07-10T10:40:53Z,FA,Good
731,Folding@home,24415871,177402,PrimeFan,2005-09-30T18:04:07Z,FA,Good
732,Folding@home,16063145,177402,Wiwaxia,2005-04-08T04:31:40Z,FA,Good
733,Folding@home,12024312,177402,81.104.195.69,2004-12-30T17:50:08Z,FA,Good
734,Folding@home,8952166,177402,Numerao,2004-08-27T20:04:08Z,FA,Good
735,Folding@home,5485647,177402,Template namespace initialisation script,2004-06-04T05:19:14Z,FA,Good
736,Folding@home,3911140,177402,Docu,2004-04-02T18:28:49Z,FA,Good
737,Folding@home,3026207,177402,Suitov,2004-02-18T14:14:46Z,FA,Good
738,Folding@home,2432935,177402,158.152.70.105,2003-02-01T03:20:58Z,FA,Good
739,Macintosh Classic,844289064,571983,Arthur Rubin (alternate),2018-06-03T23:34:40Z,FA,Good
740,Macintosh Classic,842614912,571983,Dthomsen8,2018-05-23T15:23:52Z,FA,Good
741,Macintosh Classic,842614821,571983,Dthomsen8,2018-05-23T15:23:15Z,FA,Good
742,Macintosh Classic,798165192,571983,SineBot,2017-08-31T10:20:10Z,FA,Good
743,Macintosh Classic,798165072,571983,89.197.103.111,2017-08-31T10:18:58Z,FA,Good
744,Macintosh Classic,785580286,571983,Arthur Rubin,2017-06-14T09:19:10Z,FA,Good
745,Macintosh Classic,780744164,571983,JFG,2017-05-16T22:48:16Z,FA,Good
746,Macintosh Classic,765603321,571983,Jenks24,2017-02-15T10:12:43Z,FA,Good
747,Macintosh Classic,764760081,571983,BjKa,2017-02-10T19:46:31Z,FA,Good
748,Macintosh Classic,764757214,571983,BjKa,2017-02-10T19:28:10Z,FA,Good
749,Macintosh Classic,763765037,571983,RMCD bot,2017-02-05T03:31:21Z,FA,Good
750,Macintosh Classic,741891934,571983,InternetArchiveBot,2016-09-30T09:32:54Z,FA,Good
751,Macintosh Classic,586128418,571983,Speling12345,2013-12-15T02:08:16Z,FA,Good
752,Macintosh Classic,564743984,571983,RMCD bot,2013-07-18T04:43:29Z,FA,Good
753,Macintosh Classic,506992735,571983,BBrucker2,2012-08-12T05:01:17Z,FA,Good
754,Macintosh Classic,456028261,571983,Arthur Rubin,2011-10-17T16:19:13Z,FA,Good
755,Macintosh Classic,455994788,571983,SineBot,2011-10-17T11:58:52Z,FA,Good
756,Macintosh Classic,455994700,571983,217.115.75.204,2011-10-17T11:57:48Z,FA,Good
757,Macintosh Classic,435153778,571983,JeffGBot,2011-06-19T20:49:10Z,FA,Good
758,Macintosh Classic,435153748,571983,JeffGBot,2011-06-19T20:48:59Z,FA,Good
759,Macintosh Classic,435153721,571983,JeffGBot,2011-06-19T20:48:51Z,FA,Good
760,Macintosh Classic,430633698,571983,SineBot,2011-05-24T06:03:57Z,FA,Good
761,Macintosh Classic,430633584,571983,Grey Geezer,2011-05-24T06:02:49Z,FA,Good
762,Macintosh Classic,391881082,571983,Arthur Rubin,2010-10-20T18:24:38Z,FA,Good
763,Macintosh Classic,391879325,571983,88.212.41.143,2010-10-20T18:15:16Z,FA,Good
764,Macintosh Classic,336608037,571983,PolarYukon,2010-01-08T15:25:55Z,FA,Good
765,Macintosh Classic,287556215,571983,Magioladitis,2009-05-03T01:21:28Z,FA,Good
766,Macintosh Classic,268265440,571983,Little Mountain 5,2009-02-03T15:48:10Z,FA,Good
767,Macintosh Classic,268265425,571983,168.169.36.136,2009-02-03T15:48:02Z,FA,Good
768,Macintosh Classic,266128087,571983,84.1.197.155,2009-01-24T15:48:35Z,FA,Good
769,Macintosh Classic,266128006,571983,84.1.197.155,2009-01-24T15:48:04Z,FA,Good
770,Macintosh Classic,250082792,571983,SineBot,2008-11-06T19:26:34Z,FA,Good
771,Macintosh Classic,250082537,571983,38.112.73.82,2008-11-06T19:25:17Z,FA,Good
772,Macintosh Classic,152864281,571983,Oxymoron83,2007-08-22T06:22:51Z,FA,Good
773,Macintosh Classic,152864073,571983,202.54.180.160,2007-08-22T06:20:57Z,FA,Good
774,Macintosh Classic,148543074,571983,Dragon224,2007-08-01T18:16:48Z,FA,Good
775,Macintosh Classic,144019209,571983,Altenmann,2007-07-11T18:54:20Z,FA,Good
776,Macintosh Classic,143831192,571983,Java7837,2007-07-10T21:53:47Z,FA,Good
777,Macintosh Classic,130631147,571983,PrimeFan,2007-05-13T22:04:05Z,FA,Good
778,Macintosh Classic,127436181,571983,Java7837,2007-05-01T15:21:23Z,FA,Good
779,Macintosh Classic,114239914,571983,75.84.77.77,2007-03-11T05:36:06Z,FA,Good
780,Macintosh Classic,23090749,571983,195.197.215.210,2005-09-12T08:19:13Z,FA,Good
781,Macintosh Classic,16405168,571983,66.32.251.228,2004-09-30T00:06:26Z,FA,Good
782,Macintosh Classic,6241899,571983,66.245.5.127,2004-09-27T23:33:05Z,FA,Good
783,Macintosh Classic,6199060,571983,Dcljr,2004-07-27T05:11:34Z,FA,Good
784,Macintosh Classic,4865377,571983,Dcljr,2004-07-27T05:10:13Z,FA,Good
785,Macintosh Classic,4865359,571983,Template namespace initialisation script,2004-06-04T05:19:48Z,FA,Good
786,Macintosh Classic,3911202,571983,Docu,2004-04-02T18:29:23Z,FA,Good
787,Manchester Baby,844297176,439156,Lowercase sigmabot III,2018-06-04T00:49:00Z,FA,Good
788,Manchester Baby,844289106,439156,Arthur Rubin (alternate),2018-06-03T23:34:56Z,FA,Good
789,Manchester Baby,842615651,439156,Dthomsen8,2018-05-23T15:29:10Z,FA,Good
790,Manchester Baby,822377053,439156,Lowercase sigmabot III,2018-01-26T00:57:12Z,FA,Good
791,Manchester Baby,822323468,439156,InternetArchiveBot,2018-01-25T18:41:47Z,FA,Good
792,Manchester Baby,814637846,439156,Lowercase sigmabot III,2017-12-10T00:55:39Z,FA,Good
793,Manchester Baby,814515021,439156,InternetArchiveBot,2017-12-09T07:31:21Z,FA,Good
794,Manchester Baby,791400277,439156,Lowercase sigmabot III,2017-07-20T00:56:41Z,FA,Good
795,Manchester Baby,791363676,439156,Power~enwiki,2017-07-19T19:31:13Z,FA,Good
796,Manchester Baby,791296172,439156,Certes,2017-07-19T09:54:51Z,FA,Good
797,Manchester Baby,791277616,439156,Power~enwiki,2017-07-19T06:37:56Z,FA,Good
798,Manchester Baby,787076629,439156,InternetArchiveBot,2017-06-23T08:15:50Z,FA,Good
